2.554374107474179922e-01,-4.866950165837302666e-01,2.463158399207204807e-01,2.086180259531212056e-01,1.764362762338214929e-01,4.217870588675647070e-02,8.586067175695402676e-02,3.017094229959528875e-02,5.170147881197546536e-01,-8.343140099683419297e-01,4.339511720353073643e-01,-1.137229915058397302e-02,-5.599162514796780094e-02,8.221447382301752538e-03,-1.993806848222545169e-01,-2.920892359933735527e-02,1.916257247489256896e-02,7.625169601475867420e-02,-2.478740013436469269e-01,2.790951027970542953e-01,-3.398378126149167455e-01,-2.808491827495258539e-02,-5.552307419068003638e-03,9.832317687721419119e-01,-2.220985822841925472e-01,8.293546999617684712e-02,-6.653617013025507620e-02,-9.187598214251451595e-03,-9.369924148048164314e-01,-1.044929885879544162e+00,1.740276198101977922e-01,-2.563908489619062814e-02,-1.290645536155070675e-02,3.701740309166193319e-04,-7.422753740913765920e-03,-4.567444389904305457e-01,5.156205510323385033e-01,-7.283722297972345001e-03,1.451756199998760211e-01,2.248798124546657895e-01,5.789417224434229015e-02,-2.014290179317179685e-01,4.623039756051076643e-01,9.216259832996932799e-03,2.669660145257093161e-03,-1.429230740038263045e-02,1.435657034870914742e-02,-1.306415488985680218e-01,-3.383856008497750367e-01,-2.005788264498070961e-01
-8.670547148361512635e-01,5.758083703115179919e-01,4.170255196945053533e-01,-4.079084006690348874e-01,7.643351207580981188e-02,1.567920187150911512e-02,-4.745939377258021064e-01,8.991936090567821324e-03,-2.758134282548254518e-02,5.747466047700716674e-01,-5.664866768951274389e-01,9.755256005739265310e-03,4.882798849470344760e-02,1.703219626052435501e-02,2.507866562622613760e-01,-5.191004633536572960e-02,2.163738047843266898e-01,-1.160991334160361710e-01,1.221069776066703028e-01,-8.256639729182292387e-01,1.571202305756133621e-01,7.719611661850044959e-04,-2.922257739820867915e-03,-7.124854629699337583e-01,1.592273257451734536e-01,7.650819628381885784e-02,-1.269560814359330381e-01,8.580436260208785387e-03,6.514929368326796144e-01,6.169601588857922536e-01,-9.195646794403967983e-02,6.727284277897867260e-02,-8.598589119007295570e-03,-1.543348203645341851e-02,-4.283860755546342949e-03,-2.920420765119874362e-01,-5.035162212033120199e-02,-3.371620226479178813e-03,-4.890375281387032147e-01,-1.372014018431563787e-02,8.524574742085488932e-02,1.831127915374661796e-01,-2.666931255383954424e-02,3.509322791056466908e-03,4.095142049824845171e-02,1.002014172353491404e-02,1.434713046459431922e-02,4.275800723888982802e-01,3.234191471702399512e-01,4.790265936277290360e-01
5.068239112279568914e-01,-2.759932089679566491e-01,-2.210346398122484957e-01,2.979756618130206536e-01,-2.688785816938421905e-02,7.322778430210550617e-03,3.318251589016441572e-01,-2.883530818062190939e-03,1.809331695321999070e-02,-1.458943500086547773e-01,3.230986460367476498e-01,-2.755902622632241603e-02,-1.658606522483458204e-02,-8.138325589623818593e-03,-9.314694829787970032e-02,5.636496018621031667e-02,-5.448729609403481222e-02,1.150351680698636359e-01,-1.128009866497422936e-01,4.107712196828132711e-01,-5.824368543988985014e-02,5.149253731925947791e-02,1.126340355944228586e-02,4.545709647211575999e-01,-6.653110092232984718e-02,-4.479520162459370985e-02,1.326521443638912501e-01,-1.270261611839063227e-02,-1.781458918167170002e-01,-6.893543087257734958e-02,-2.208975269533730926e-02,-2.696993110042118780e-02,-9.074756417614356085e-03,2.053593558173615052e-02,1.419013904938489379e-03,1.885889492935667322e-01,7.965257302377344584e-02,2.414918886852821314e-02,3.931637965044874616e-01,1.467763748501392240e-01,-2.156571584788423424e-02,-6.650033115935519157e-02,5.739255639155985134e-02,-5.248100468935315392e-03,1.242852963974374822e-02,1.272562715007542929e-02,-2.629003276222321907e-03,-1.566670778649568996e-01,-6.172663741267638698e-02,-2.000185718757388764e-01
-7.750762677028817382e-01,4.014534918552082332e-01,7.134890527089848833e-01,-4.853320370354400337e-01,2.480287046445909249e-01,6.473899634604254882e-02,-4.130645408784147654e-01,8.825510429790170419e-03,5.667387699767969522e-01,1.531507884260478389e-02,-1.850213871761247630e-01,1.608446725070268590e-02,3.682234994841107611e-02,-7.613911466309428687e-03,1.236310356600993920e-01,-4.268096421199419482e-02,2.014440189259262548e-01,-1.411918638971276230e-01,1.282261789901380233e-01,-6.979559477835896031e-01,7.322436017860971258e-02,-4.310113077551919192e-02,8.523218364120949478e-03,3.898880622183212852e-01,9.980045690609144760e-02,2.092775100529431498e-01,-1.702728849664104926e-01,-1.120821025290112856e-02,1.751007173596470790e-01,1.282471483084536568e-01,1.196766515703991118e-01,1.787445416336150561e-01,-8.228499688110577429e-03,-7.571317704573078851e-03,8.562413786001437169e-03,-5.292735739742341350e-01,5.209109152952170474e-01,3.114592190688971786e-03,-5.769054743876063096e-01,-3.712841743642484871e-01,1.736027346865932075e-01,-9.380436656351022820e-03,4.587227338698230961e-01,-1.302932108790482227e-02,2.629567841137294554e-02,-2.221323036854225622e-02,5.824541745039367793e-03,4.922573980704065266e-01,-2.143050836473455595e-02,4.944841445882547371e-01
8.348674049353023152e-01,-4.969574921717346827e-01,-6.226451611264821606e-01,4.329978445282117727e-01,-2.374415418960411084e-01,-4.145055099882410249e-02,4.561326280722893811e-01,5.287086771025035353e-03,-6.074340124923131023e-01,1.021448117992643512e-01,1.778311406641126247e-01,-3.523264933566069845e-02,-2.605564567833747874e-02,-6.702334807467315997e-03,-1.318573125323946882e-01,5.521680109459227437e-02,-1.578532669968487623e-01,1.126521872537144253e-01,-1.050450344586634499e-01,7.140458474342195050e-01,-2.237992637562077891e-02,3.004910486437963393e-02,-2.031217329378326095e-02,-5.115560001124448419e-01,-1.312736656929920920e-01,-2.308821151361164503e-01,2.113110187665540596e-01,-1.317684558716658398e-02,-6.405113031101096477e-02,-1.912308945278290775e-02,-1.561921142262056028e-01,-2.095106106941120594e-01,-2.746918352931190452e-03,6.253286270547974909e-03,-1.179320097199513043e-02,7.489767089217294060e-01,-6.203233908044085698e-01,5.579966013100600038e-03,5.341643298770332171e-01,2.207586204928334295e-01,-1.449434292082800724e-01,2.800731036666672183e-02,-5.671529936322465826e-01,-5.279270546593327861e-03,9.301700783636956960e-03,4.621956703661777265e-03,-6.176495985734870194e-03,-5.467347057965886714e-01,-1.033582402261043302e-02,-5.829745069726528506e-01
-2.178757407182183026e-01,1.660450273184309045e-01,6.222450695793171338e-01,-1.062165246186459050e-01,2.426809001219660256e-01,3.443108990191716401e-02,-1.533860746250766405e-01,-1.835141242954176771e-02,6.393509196528445182e-01,-6.834502422547167333e-01,1.829536907031751314e-01,1.092030708864534690e-02,-5.373639330327505820e-02,1.114269663853407121e-03,-1.448419683025300303e-02,-8.018035571319206967e-02,1.957220139922213886e-01,-1.367577227426733074e-03,3.085820086203554247e-03,-1.277432444060541405e-01,-1.646994374821239837e-01,-5.270795699183072544e-03,2.908761012036601475e-03,9.080314951041530414e-01,9.708654328708562695e-03,1.984289516472551584e-01,-1.293972093646539312e-01,-9.990642979010599251e-03,-4.716605462987991104e-01,-5.156032326792114873e-01,1.590217305995790809e-01,8.573904513294407226e-02,-1.740095151750396807e-02,-1.236681217405665410e-02,8.528549787824312584e-03,-6.589844815510522702e-01,6.821225022118182491e-01,-7.237727089310959892e-03,-1.961029729531672816e-01,-6.772368481528706630e-03,1.526784437543177997e-01,-2.029482681592238158e-01,5.994961619706973277e-01,-9.549907865974800389e-03,-1.902718575448332158e-02,4.446352008020237022e-03,-1.935076285268903969e-03,3.299271779394401527e-01,-2.130639084324733312e-01,2.986273643667503586e-01
8.064307369161927141e-01,-2.595185965775116399e-01,-3.682321940328432963e-01,5.299589620950965196e-01,-1.053090692283955299e-01,-1.900549405056868937e-02,4.251194678409351280e-01,-1.962218697939546730e-02,-1.331626090033915799e-01,-8.417713146854599593e-01,4.317409089520968801e-01,2.626554034005986957e-03,-9.434417543114785587e-02,7.181557998842520718e-03,-1.797909039213528848e-01,-4.766805786792317756e-03,-7.848128417559901981e-02,1.589863102968287478e-01,-2.563538890377122237e-01,7.537389847769949691e-01,-3.222171075521966799e-01,4.334381785240228047e-02,-1.416135143210637409e-02,3.754940842453549643e-01,-1.536364667372364379e-01,-1.003415334183160312e-01,1.376256884614003306e-01,2.800519733308802842e-02,-8.665111204063012940e-01,-8.262505913461540841e-01,-1.515437824301332434e-02,-1.371842335337437324e-01,-1.011732943021682700e-02,-2.615201648997353846e-03,-1.104360782219667401e-02,1.457492747956093751e-02,-3.813702048049779497e-02,-1.316094386525538213e-03,5.611719993560458919e-01,3.917658869082541462e-01,-9.545193280679763193e-02,-2.526055877713235254e-01,-3.524398956136891303e-02,1.870419923130355044e-02,-6.656490204641140121e-03,7.950529406288999693e-05,1.773308999947728485e-03,-3.537955186417963138e-01,-2.703696215955698201e-01,-3.812192282848509972e-01
-5.821874559010283834e-01,1.856643021487696110e-01,-3.825466712036891814e-01,-3.647554800407156739e-01,-1.981637152374479682e-01,-5.484538801157596427e-02,-2.795185195374559339e-01,-3.209439952987919609e-03,-5.918999079550505416e-01,9.022032906874050129e-01,-7.470700331195034849e-01,8.554799555875602576e-03,7.977223337415338678e-02,-6.023497754982070837e-03,1.376271900342690147e-01,3.041460941825707698e-02,-1.157101087308478604e-01,-2.129774384055174441e-01,1.737251536762346171e-01,-5.324077410924397125e-01,2.809947622326954275e-01,-1.349497844772522444e-02,1.254684817841327307e-02,-1.634503860488270455e+00,1.419829546083939409e-01,-1.360701358588643495e-01,-4.539272095591167372e-02,-1.050223455868934570e-02,8.803156293263650900e-01,8.856076374549943786e-01,-7.638958781007924859e-02,-3.062551678935076724e-03,-7.503640400423064937e-04,-1.376733004331703826e-03,7.013225667163818650e-03,4.720654698337706234e-01,-7.026260481852659723e-01,4.127981353097095150e-03,-3.251179088512265447e-01,-2.275249606904095750e-02,-1.128279506998798171e-01,2.739832470428046896e-01,-7.191974158488615432e-01,-1.594035505615834731e-03,-1.325939522078993515e-02,-1.400129949388979715e-02,-9.844909209854297780e-03,-7.751797605010590786e-02,3.663157196317581854e-01,-1.272972372260421266e-02
-9.217312636622146393e-02,1.553935909748105915e-01,1.408661928059055379e-01,-7.809514456973029595e-02,7.242728048535962415e-02,1.117724083968662206e-02,-4.915375594174620222e-02,1.189382214508958625e-02,1.203671535034157164e-01,2.667406056165345651e-01,2.733839990730686439e-02,3.811609117078623016e-02,4.033474878147085690e-02,-1.181316717048573606e-02,1.416868085866351649e-02,1.963497813068514064e-02,-5.420267610494484273e-03,-1.982226407270456375e-02,1.291541337245061816e-01,-5.178496456698338662e-02,1.733538054230524261e-01,-9.286423359060068383e-03,6.154587536475710635e-03,2.456956309053557330e-01,6.134058225677138654e-02,8.237164458629392394e-02,2.300102444871931356e-02,3.851323119489616364e-03,2.910204808710278868e-01,2.961699276755185850e-01,-2.568957921230822714e-02,8.241473375645580468e-02,8.199378869523958266e-03,-5.053330538689021316e-03,1.417890793053101263e-02,6.018260625647233603e-02,1.541969424817905554e-01,6.925263761136318981e-03,-9.501615833108235931e-02,-2.309649719959909753e-01,3.932674577532085242e-02,5.269594916325213985e-02,1.555530630206876375e-01,-9.247657960015901249e-03,-2.889133957133645583e-02,2.514487768786196741e-03,-4.733038333960277143e-03,1.368468515982988742e-01,5.408871250915477796e-02,1.795610243963903785e-01
1.548993809013221590e-01,1.959433093098701326e-02,-5.203051036590683465e-01,1.716227277110964067e-02,-1.614809731817257177e-01,-5.778757750018530953e-02,9.249044250949828294e-02,1.394392103515018286e-02,-6.038688607954344478e-01,5.905214361678731150e-01,-6.099880126891617932e-02,6.491888542133384538e-03,6.650033533461682800e-02,1.718969927264814290e-02,3.509470813367281117e-02,6.035946262433812548e-02,-2.217073812855073767e-01,-2.533781488760210657e-02,1.362854894527046057e-01,9.666272124767538720e-02,2.575230663705864176e-01,-5.196845699529827577e-03,3.861615816717158412e-03,-4.781363976828303386e-01,5.475957067943054701e-02,-1.211387861811190209e-01,7.030881710079360525e-02,1.846212051956500370e-03,5.757756332463658255e-01,5.463686860161551806e-01,-1.127859177213717812e-01,-1.798536807993736039e-03,1.590059230998071629e-02,1.033995607388144694e-02,-1.306841434816051473e-02,5.179945283702512837e-01,-5.546246666497469668e-01,1.549593679503229182e-02,6.327880575632227611e-02,-3.698538510884334940e-01,-1.225826607014740832e-01,1.776155682996136131e-01,-3.643213384462219429e-01,1.698371049028673391e-02,-4.829663731130397208e-02,-2.606390866915100218e-02,1.580668014349187987e-03,-1.116485899463729170e-01,1.365176725426538173e-01,-7.758969258207205899e-02
